date,itemId,itemName,itemCategory,itemCategory2,itemBrand,itemsViewed,itemsAddedToCart,itemsCheckedOut,itemsPurchased,itemRevenue,itemListViews,itemListClicks,cartToViewRate
20250116,SP-AYK-KS-016,Asics Gel-Nimbus 26 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,8,0,0,0,0.0,49,10,0.0
20250116,SP-AYK-HS-102,Birkenstock Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Birkenstock,7,2,0,0,0.0,30,11,0.2857
20250116,SP-AYK-KS-027,Hummel Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Hummel,13,2,0,0,0.0,62,16,0.1538
20250116,SP-AYK-KS-004,Nike Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Nike,11,2,0,0,0.0,60,13,0.1818
20250116,SP-AYK-TR-138,Reebok Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Reebok,2,0,0,0,0.0,13,3,0.0
20250116,SP-AKS-CR-001,The North Face Everyday Cushioned 3'lü Erkek Çorap,Aksesuar,Çorap,The North Face,4,0,0,0,0.0,37,6,0.0
20250116,SP-AYK-HS-097,Crocs Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Crocs,4,0,0,0,0.0,14,5,0.0
20250116,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,5,1,0,0,0.0,32,7,0.2
20250116,SP-AYK-OD-124,Birkenstock X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,1,0,0,0,0.0,13,2,0.0
20250116,SP-GYM-TS-019,Nike Tech Erkek Antrenman Tişört,Giyim,Tişört,Nike,14,1,0,0,0.0,55,21,0.0714
20250116,SP-AYK-OD-129,Lacoste Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Lacoste,7,2,1,0,0.0,61,10,0.2857
20250116,SP-SML-FT-004,Hummel UCL League Futbol Topu,Spor Malzemeleri,Futbol Topu,Hummel,4,0,0,0,0.0,19,7,0.0
20250116,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,9,2,0,0,0.0,39,11,0.2222
20250116,SP-GYM-TY-134,Jack & Jones Pro Dri-FIT Erkek Tayt,Giyim,Tayt,Jack & Jones,5,1,0,0,0.0,41,7,0.2
20250116,SP-GYM-CK-096,Vans Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Vans,16,4,2,1,2074.93,60,23,0.25
20250116,SP-AYK-KR-106,Puma Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Puma,4,0,0,0,0.0,42,6,0.0
20250116,SP-AYK-KS-028,Hummel Nitro Elite 2 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Hummel,11,3,1,0,0.0,32,12,0.2727
20250116,SP-AKS-SP-032,U.S. Polo Assn. H86 Futura Washed Kadın Şapka,Aksesuar,Şapka,U.S. Polo Assn.,10,2,0,0,0.0,63,11,0.2
20250116,SP-GYM-FR-128,Levi's Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,Levi's,7,1,0,0,0.0,41,8,0.1429
20250116,SP-AYK-KS-013,Asics Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,13,2,0,0,0.0,43,15,0.1538
20250116,SP-GYM-SW-030,Hummel Club Fleece Crew Kadın Sweatshirt,Giyim,Sweatshirt,Hummel,6,0,0,0,0.0,33,9,0.0
20250116,SP-GYM-EA-045,Nike Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Nike,9,1,0,0,0.0,61,13,0.1111
20250116,SP-AYK-TR-166,Puma Arizona Kadın Sandalet,Ayakkabı,Terlik,Puma,3,0,0,0,0.0,13,4,0.0
20250116,SP-GYM-ET-063,The North Face Sportswear Sport Essentials Erkek Eşofman Takımı,Giyim,Eşofman Takımı,The North Face,5,0,0,0,0.0,39,7,0.0
20250116,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,8,2,1,0,0.0,51,14,0.25
20250116,SP-AKS-SP-037,The North Face Baseball Cap Erkek Şapka,Aksesuar,Şapka,The North Face,4,0,0,0,0.0,21,6,0.0
20250116,SP-AYK-SN-036,Reebok Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Reebok,18,3,1,0,0.0,62,22,0.1667
20250116,SP-AYK-HS-094,The North Face Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,The North Face,14,4,1,0,0.0,47,16,0.2857
20250116,SP-AYK-GN-083,Asics Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Asics,6,1,0,0,0.0,59,10,0.1667
20250116,SP-AYK-BT-184,Nike Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Nike,8,1,0,0,0.0,26,9,0.125
20250116,SP-GYM-FR-129,U.S. Polo Assn. Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,U.S. Polo Assn.,5,0,0,0,0.0,33,8,0.0
20250116,SP-AYK-KS-012,Columbia Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,5,0,0,0,0.0,29,9,0.0
20250116,SP-AYK-SN-061,Puma Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Puma,6,0,0,0,0.0,58,9,0.0
20250116,SP-AYK-TR-160,Under Armour Classic Clog Kadın Terlik,Ayakkabı,Terlik,Under Armour,5,1,0,0,0.0,31,8,0.2
20250116,SP-GYM-SW-043,Columbia Core Logo Erkek Hoodie,Giyim,Sweatshirt,Columbia,6,2,1,0,0.0,26,7,0.3333
20250116,SP-AYK-HS-103,Salomon Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,5,0,0,0,0.0,48,8,0.0
20250116,SP-AYK-SN-050,The North Face Old Skool Erkek Sneaker,Ayakkabı,Sneaker,The North Face,4,1,0,0,0.0,34,5,0.25
20250116,SP-GYM-FR-130,Lacoste Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,Lacoste,7,2,1,0,0.0,37,10,0.2857
20250116,SP-GYM-MN-090,Nike Silver Ridge Kadın Yağmurluk,Giyim,Mont,Nike,3,0,0,0,0.0,20,5,0.0
20250116,SP-AYK-OD-130,New Balance Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,New Balance,7,1,0,0,0.0,34,11,0.1429
20250116,SP-AYK-SN-038,Birkenstock Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,1,0,0,0,0.0,12,2,0.0
20250116,SP-AYK-TR-165,Puma Arizona Erkek Sandalet,Ayakkabı,Terlik,Puma,1,0,0,0,0.0,16,2,0.0
20250116,SP-AKS-SP-035,U.S. Polo Assn. Baseball Cap Kadın Şapka,Aksesuar,Şapka,U.S. Polo Assn.,2,0,0,0,0.0,25,3,0.0
20250116,SP-GYM-TS-003,Hummel Sportswear Essential Erkek Tişört,Giyim,Tişört,Hummel,5,1,0,0,0.0,19,7,0.2
20250116,SP-AYK-SN-032,Hummel Air Force 1 '07 Kadın Sneaker,Ayakkabı,Sneaker,Hummel,18,2,1,0,0.0,55,21,0.1111
20250116,SP-GYM-EA-048,Lacoste Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Lacoste,2,0,0,0,0.0,13,3,0.0
20250116,SP-AYK-SN-047,Nike Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Nike,3,0,0,0,0.0,21,5,0.0
20250116,SP-AYK-VL-175,Salomon Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,8,1,0,0,0.0,50,11,0.125
20250116,SP-AYK-KS-014,Asics Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,1,0,0,0,0.0,10,2,0.0
20250116,SP-AYK-SN-035,Reebok Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Reebok,2,0,0,0,0.0,17,3,0.0
20250116,SP-AYK-TR-140,Reebok Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Reebok,7,1,0,0,0.0,41,10,0.1429
20250116,SP-AKS-CR-008,Nike Everyday Cushioned 3'lü Kadın Çorap,Aksesuar,Çorap,Nike,3,0,0,0,0.0,15,5,0.0
20250116,SP-AYK-VL-173,Birkenstock Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,1,0,0,0,0.0,14,2,0.0
20250116,SP-GYM-JN-121,New Balance 511 Slim Fit Erkek Jean,Giyim,Jean,New Balance,3,0,0,0,0.0,14,5,0.0
20250116,SP-GYM-TS-013,Nike Cotton Logo Erkek Tişört,Giyim,Tişört,Nike,3,0,0,0,0.0,15,4,0.0
20250116,SP-AYK-SN-072,New Balance Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,New Balance,10,3,1,0,0.0,63,16,0.3
20250116,SP-GYM-EA-050,Vans Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Vans,6,1,0,0,0.0,39,7,0.1667
20250116,SP-AYK-SN-067,Salomon Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Salomon,9,2,1,0,0.0,42,15,0.2222
20250116,SP-AYK-SN-041,Columbia Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Columbia,4,0,0,0,0.0,18,6,0.0
20250116,SP-GYM-MN-076,Lacoste Sportswear Windrunner Kadın Mont,Giyim,Mont,Lacoste,7,1,0,0,0.0,32,9,0.1429
20250116,SP-AYK-BT-182,Reebok Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Reebok,14,2,0,0,0.0,59,20,0.1429
20250116,SP-AYK-SN-068,Salomon Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Salomon,8,1,0,0,0.0,40,10,0.125
20250116,SP-AKS-SP-030,Adidas H86 Futura Washed Unisex Şapka,Aksesuar,Şapka,Adidas,8,2,0,0,0.0,43,13,0.25
20250116,SP-AYK-KR-107,Lacoste Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Lacoste,1,0,0,0,0.0,19,3,0.0
20250116,SP-AYK-KS-023,Asics Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,3,1,0,0,0.0,29,5,0.3333
20250116,SP-AYK-TR-154,Adidas Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Adidas,17,5,3,1,838.33,57,19,0.2941
20250116,SP-AYK-TR-157,Asics Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Asics,9,2,1,0,0.0,56,11,0.2222
20250116,SP-GYM-SW-037,Under Armour Core Logo Erkek Hoodie,Giyim,Sweatshirt,Under Armour,10,3,2,1,947.68,48,11,0.3
20250116,SP-AYK-BT-181,Salomon Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Salomon,5,1,0,0,0.0,41,6,0.2
20250116,SP-AYK-HS-095,Nike Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Nike,10,3,1,0,0.0,58,13,0.3
20250116,SP-AYK-SN-034,Vans Air Force 1 '07 Kadın Sneaker,Ayakkabı,Sneaker,Vans,2,0,0,0,0.0,16,4,0.0
20250116,SP-AKS-CR-016,Nike Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,Nike,12,1,0,0,0.0,58,19,0.0833
20250116,SP-GYM-EA-062,U.S. Polo Assn. Cotton Go Kadın Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,3,0,0,0,0.0,11,4,0.0
20250116,SP-AKS-CR-009,Nike Everyday Cushioned 3'lü Unisex Çorap,Aksesuar,Çorap,Nike,7,1,0,0,0.0,25,8,0.1429
20250116,SP-AYK-SN-054,Birkenstock Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,9,2,1,0,0.0,46,11,0.2222
20250116,SP-SML-FE-015,Puma Yoga Matı 4mm,Spor Malzemeleri,Fitness Ekipmanı,Puma,6,0,0,0,0.0,48,7,0.0
20250116,SP-GYM-MN-081,Levi's Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Levi's,7,1,0,0,0.0,63,12,0.1429
20250116,SP-GYM-ET-069,Under Armour Basic 3-Stripes Erkek Eşofman Takımı,Giyim,Eşofman Takımı,Under Armour,8,2,0,0,0.0,45,10,0.25
20250116,SP-GYM-SR-112,Columbia Aeroready Kadın Şort,Giyim,Şort,Columbia,7,0,0,0,0.0,48,8,0.0
20250116,SP-AYK-BK-117,Adidas Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,2,0,0,0,0.0,12,4,0.0
20250116,SP-AYK-BK-115,Converse LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Converse,7,2,0,0,0.0,38,8,0.2857
20250116,SP-GYM-JN-120,Jack & Jones 501 Original Fit Kadın Jean,Giyim,Jean,Jack & Jones,1,0,0,0,0.0,7,2,0.0
20250116,SP-AYK-GN-089,Adidas Go Walk 7 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Adidas,13,4,1,0,0.0,48,15,0.3077
20250116,SP-GYM-CK-092,Hummel Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Hummel,8,0,0,0,0.0,50,11,0.0
20250116,SP-AYK-TR-164,Skechers Classic Clog Unisex Terlik,Ayakkabı,Terlik,Skechers,7,1,0,0,0.0,39,10,0.1429
20250116,SP-AYK-KS-030,Puma Nitro Elite 2 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Puma,5,0,0,0,0.0,35,6,0.0
20250116,SP-AYK-KR-108,Birkenstock Predator Elite FG Erkek Krampon,Ayakkabı,Krampon,Birkenstock,17,5,2,1,3964.92,49,18,0.2941
20250116,SP-GYM-TY-137,New Balance Pro Dri-FIT Kadın Tayt,Giyim,Tayt,New Balance,5,1,0,0,0.0,44,7,0.2
20250116,SP-AKS-SC-045,The North Face Linear Backpack Unisex Sırt Çantası,Aksesuar,Sırt Çantası,The North Face,8,2,1,0,0.0,44,12,0.25
20250116,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,7,1,0,0,0.0,47,12,0.1429
20250116,SP-AKS-CR-019,The North Face Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,The North Face,3,0,0,0,0.0,20,4,0.0
20250116,SP-GYM-CK-098,Puma Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Puma,4,0,0,0,0.0,15,5,0.0
20250116,SP-AYK-VL-174,Birkenstock Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,1,0,0,0,0.0,16,2,0.0
20250116,SP-AYK-BK-118,Hummel Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Hummel,8,1,0,0,0.0,55,12,0.125
20250116,SP-AYK-KR-105,Skechers Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,13,4,2,1,4230.0,56,20,0.3077
20250116,SP-GYM-EA-052,Adidas Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Adidas,5,1,0,0,0.0,17,6,0.2
20250116,SP-AYK-SN-040,Birkenstock Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,4,1,0,0,0.0,24,6,0.25
20250116,SP-GYM-EA-056,Levi's Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Levi's,11,3,1,0,0.0,48,17,0.2727
20250116,SP-AKS-SPC-049,The North Face Brasilia M Duffel Unisex Spor Çantası,Aksesuar,Spor Çantası,The North Face,13,3,2,1,943.49,42,15,0.2308
20250116,SP-AYK-OD-131,New Balance Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,New Balance,14,1,0,0,0.0,45,15,0.0714
20250116,SP-GYM-EA-051,Adidas Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,Adidas,9,1,0,0,0.0,62,11,0.1111
20250116,SP-AYK-GN-086,Hummel Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,1,0,0,0,0.0,12,2,0.0
20250116,SP-AYK-SN-039,Birkenstock Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,4,0,0,0,0.0,30,6,0.0
20250116,SP-GYM-FR-125,The North Face Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,The North Face,9,3,1,0,0.0,48,13,0.3333
20250116,SP-GYM-ET-066,Jack & Jones Sportswear Sport Essentials Kadın Eşofman Takımı,Giyim,Eşofman Takımı,Jack & Jones,6,0,0,0,0.0,30,11,0.0
20250116,SP-AYK-KR-104,Adidas Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Adidas,3,0,0,0,0.0,18,6,0.0
20250116,SP-AYK-SN-066,Asics Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Asics,2,0,0,0,0.0,14,4,0.0
20250117,SP-AYK-HS-103,Salomon Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,7,1,0,0,0.0,30,8,0.1429
20250117,SP-SML-KE-011,Nike Goalkeeper Match Kaleci Eldiveni,Spor Malzemeleri,Kaleci Eldiveni,Nike,2,0,0,0,0.0,10,3,0.0
20250117,SP-AKS-SP-022,Nike H86 Futura Washed Erkek Şapka,Aksesuar,Şapka,Nike,12,3,1,0,0.0,52,15,0.25
20250117,SP-GYM-SW-030,Hummel Club Fleece Crew Kadın Sweatshirt,Giyim,Sweatshirt,Hummel,6,1,0,0,0.0,54,8,0.1667
20250117,SP-AYK-GN-087,Skechers Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,3,0,0,0,0.0,23,4,0.0
20250117,SP-GYM-EA-051,Adidas Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,Adidas,18,2,1,0,0.0,60,23,0.1111
20250117,SP-GYM-TY-134,Jack & Jones Pro Dri-FIT Erkek Tayt,Giyim,Tayt,Jack & Jones,15,4,1,0,0.0,63,21,0.2667
20250117,SP-AYK-TR-155,Adidas Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Adidas,3,0,0,0,0.0,14,4,0.0
20250117,SP-AYK-OD-121,Puma X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,11,2,1,0,0.0,42,15,0.1818
20250117,SP-AYK-TR-144,Columbia Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Columbia,12,2,1,0,0.0,63,18,0.1667
20250117,SP-GYM-ET-066,Jack & Jones Sportswear Sport Essentials Kadın Eşofman Takımı,Giyim,Eşofman Takımı,Jack & Jones,9,2,1,0,0.0,26,10,0.2222
20250117,SP-AYK-SN-062,Lacoste Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,19,6,3,2,2867.99,61,23,0.3158
20250117,SP-GYM-EA-050,Vans Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Vans,12,2,0,0,0.0,59,15,0.1667
20250117,SP-GYM-MN-078,Reebok Thermoball Eco 2.0 Kadın Mont,Giyim,Mont,Reebok,12,2,0,0,0.0,53,15,0.1667
20250117,SP-AYK-VL-176,Salomon Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,4,1,0,0,0.0,28,5,0.25
20250117,SP-AYK-TR-169,Skechers Arizona Kadın Sandalet,Ayakkabı,Terlik,Skechers,9,1,0,0,0.0,46,15,0.1111
20250117,SP-AYK-TR-161,Under Armour Classic Clog Unisex Terlik,Ayakkabı,Terlik,Under Armour,14,3,1,0,0.0,46,17,0.2143
20250117,SP-AYK-KS-007,Skechers Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,3,0,0,0,0.0,24,5,0.0
20250117,SP-GYM-MN-080,Vans Thermoball Eco 2.0 Kadın Mont,Giyim,Mont,Vans,2,0,0,0,0.0,20,3,0.0
20250117,SP-AYK-OD-133,Birkenstock Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,2,0,0,0,0.0,17,3,0.0
20250117,SP-AYK-BT-179,Converse Manoa Leather Erkek Bot,Ayakkabı,Bot ve Çizme,Converse,10,3,1,0,0.0,56,16,0.3
20250117,SP-AYK-KR-106,Puma Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Puma,12,3,1,0,0.0,41,14,0.25
20250117,SP-AYK-TR-140,Reebok Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Reebok,12,1,0,0,0.0,52,19,0.0833
20250117,SP-AYK-SN-054,Birkenstock Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,7,1,0,0,0.0,53,9,0.1429
20250117,SP-GYM-MN-075,Lacoste Sportswear Windrunner Erkek Mont,Giyim,Mont,Lacoste,12,1,0,0,0.0,46,17,0.0833
20250117,SP-AYK-OD-132,Birkenstock Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,6,1,0,0,0.0,24,7,0.1667
20250117,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,12,3,1,0,0.0,62,17,0.25
20250117,SP-AYK-SN-065,Asics Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Asics,6,1,0,0,0.0,42,9,0.1667
20250117,SP-GYM-TS-021,Columbia Tech Erkek Antrenman Tişört,Giyim,Tişört,Columbia,4,0,0,0,0.0,26,5,0.0
20250117,SP-GYM-TS-015,New Balance Cotton Logo Erkek Tişört,Giyim,Tişört,New Balance,4,0,0,0,0.0,42,6,0.0
20250117,SP-GYM-SW-029,Hummel Club Fleece Crew Erkek Sweatshirt,Giyim,Sweatshirt,Hummel,10,2,1,0,0.0,38,14,0.2
20250117,SP-AYK-OD-129,Lacoste Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Lacoste,5,1,0,0,0.0,32,8,0.2
20250117,SP-AYK-TR-138,Reebok Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Reebok,9,2,0,0,0.0,59,14,0.2222
20250117,SP-GYM-TS-022,Columbia Tech Kadın Antrenman Tişört,Giyim,Tişört,Columbia,6,0,0,0,0.0,29,9,0.0
20250117,SP-AYK-HS-099,Nike Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Nike,7,0,0,0,0.0,46,10,0.0
20250117,SP-AYK-TR-139,Reebok Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Reebok,7,1,0,0,0.0,47,9,0.1429
20250117,SP-AYK-BT-178,Crocs Manoa Leather Erkek Bot,Ayakkabı,Bot ve Çizme,Crocs,12,2,1,0,0.0,45,16,0.1667
20250117,SP-AYK-SN-056,Under Armour Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Under Armour,6,1,0,0,0.0,31,7,0.1667
20250117,SP-GYM-MN-082,Levi's Thermoball Eco 2.0 Kadın Mont,Giyim,Mont,Levi's,8,1,0,0,0.0,49,11,0.125
20250117,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,2,0,0,0,0.0,11,3,0.0
20250117,SP-GYM-FR-125,The North Face Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,The North Face,4,0,0,0,0.0,37,6,0.0
20250117,SP-AYK-OD-135,Adidas Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,11,2,0,0,0.0,47,15,0.1818
20250117,SP-AYK-OD-130,New Balance Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,New Balance,1,0,0,0,0.0,6,2,0.0
20250117,SP-AKS-SP-030,Adidas H86 Futura Washed Unisex Şapka,Aksesuar,Şapka,Adidas,5,0,0,0,0.0,36,7,0.0
20250117,SP-GYM-MN-084,The North Face Silver Ridge Kadın Yağmurluk,Giyim,Mont,The North Face,6,1,0,0,0.0,36,9,0.1667
20250117,SP-GYM-FR-126,Vans Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,Vans,11,2,0,0,0.0,39,15,0.1818
20250117,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,5,1,0,0,0.0,22,7,0.2
20250117,SP-AYK-KS-015,Asics Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,1,0,0,0,0.0,7,2,0.0
20250117,SP-GYM-TS-024,Vans Tech Kadın Antrenman Tişört,Giyim,Tişört,Vans,9,3,1,0,0.0,42,12,0.3333
20250117,SP-GYM-CK-103,Puma Run Favorite Erkek Ceket,Giyim,Ceket,Puma,15,2,1,0,0.0,50,16,0.1333
20250117,SP-AYK-VL-174,Birkenstock Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,14,3,1,0,0.0,57,20,0.2143
20250117,SP-AYK-SN-044,Reebok Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Reebok,12,2,1,0,0.0,63,18,0.1667
20250117,SP-AYK-TR-165,Puma Arizona Erkek Sandalet,Ayakkabı,Terlik,Puma,1,0,0,0,0.0,8,2,0.0
20250117,SP-GYM-CK-098,Puma Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Puma,7,1,0,0,0.0,33,9,0.1429
20250117,SP-AYK-KR-107,Lacoste Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Lacoste,5,1,0,0,0.0,16,6,0.2
20250117,SP-AYK-KR-109,Crocs Predator Elite FG Erkek Krampon,Ayakkabı,Krampon,Crocs,7,1,0,0,0.0,48,8,0.1429
20250117,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,5,1,0,0,0.0,38,7,0.2
20250117,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,19,5,2,1,1749.55,60,21,0.2632
20250117,SP-GYM-SW-038,Under Armour Core Logo Kadın Hoodie,Giyim,Sweatshirt,Under Armour,7,2,0,0,0.0,52,9,0.2857
20250117,SP-GYM-SW-040,Lacoste Core Logo Kadın Hoodie,Giyim,Sweatshirt,Lacoste,5,0,0,0,0.0,29,9,0.0
20250117,SP-AYK-TR-163,Skechers Classic Clog Kadın Terlik,Ayakkabı,Terlik,Skechers,4,0,0,0,0.0,17,6,0.0
20250117,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,21,4,1,0,0.0,63,25,0.1905
